slug,ts,sz,n,last,sz_buy,vwap,vwap_buy,K,T_pm,label,S_T,S_bin,S_idx,fv,sigma,x,extrap,tte_d,asset,exp_dt,event,quarter,year,gap,n_vwap,n_vwap_buy,n_Sbin,n_ts_,delta,ret_T,ev_raw,ev_hedged,cfg
ethereum-above-4600-on-october-6,1759656600,5.0,1,0.37,5.0,0.37,0.37,4600.0,1759766460,1,4678.86,4574.92,4565.2,0.4002861833245662,0.48171836472533036,0.0054670912592501755,0,1.2715277777777778,ETH,2025-10-06 16:01:00+00:00,2025-10-06,2025Q4,2025,0.03028618332456623,0.31666666666666665,0.31666666666666665,4549.22,1759658400.0,13.73537676695186,0.022465278277366264,0.6681861111111111,0.35961704979706627,S2-analog
ethereum-above-4600-on-october-7,1759510800,4500.0,3,0.33,4500.0,0.32,0.32,4600.0,1759852860,0,4512.0,4525.42,4513.36,0.3678968873223456,0.4939132363342189,0.01634591297089625,0,3.9590277777777776,ETH,2025-10-07 16:01:00+00:00,2025-10-07,2025Q4,2025,0.047896887322345594,0.36,0.36,4520.43,1759511700.0,7.311249804406075,-0.0029698763283953714,-0.37612799999999996,-0.35441449227490907,S2-analog
ethereum-above-4600-on-october-7,1759775400,3969.0520670000005,7,0.78,3967.862067,0.7458713359252084,0.7458581013143873,4600.0,1759852860,0,4512.0,4689.35,4686.71,0.7848278433170373,0.5248436311513461,-0.019237676607743004,0,0.8965277777777778,ETH,2025-10-07 16:01:00+00:00,2025-10-07,2025Q4,2025,0.038956507391828876,0.8238402819006492,0.8238402819006492,4685.0,1759776300.0,11.779024880727539,-0.038553465907034554,-0.8339992049279448,-0.37987697077070387,S2-analog
ethereum-above-4600-on-october-8,1759778100,10.0,1,0.7,10.0,0.7,0.7,4600.0,1759939260,0,4443.03,4709.14,4712.67,0.7349511190927672,0.5476544013160064,-0.02344899762810542,0,1.8652777777777778,ETH,2025-10-08 16:01:00+00:00,2025-10-08,2025Q4,2025,0.03495111909276727,0.6904251386321626,0.6904251386321626,4689.38,1759783500.0,8.615620240091593,-0.05816872499771612,-0.7053868172925472,-0.2042271728619024,S2-analog
ethereum-above-4600-on-october-8,1759878900,10.0,1,0.1,10.0,0.1,0.1,4600.0,1759939260,0,4443.03,4483.48,4486.27,0.1269220684915953,0.5360606003542374,0.025656772895747363,0,0.6986111111111111,ETH,2025-10-08 16:01:00+00:00,2025-10-08,2025Q4,2025,0.026922068491595286,0.09949071335109012,0.09949071335109012,4473.34,1759879800.0,9.23070057924634,-0.009062954473863351,-0.10576217514264882,-0.022104756031075173,S2-analog
ethereum-above-4600-on-october-9,1759845600,488.219229,3,0.61,488.219229,0.6466341572343108,0.6466341572343108,4600.0,1760025660,0,4317.76,4704.63,4711.38,0.7135046112391693,0.5720558964079054,-0.02249082670507466,0,2.084027777777778,ETH,2025-10-09 16:01:00+00:00,2025-10-09,2025Q4,2025,0.06687045400485847,0.64,0.64,4655.04,1759846500.0,8.150085602252036,-0.08581038093983849,-0.656128,0.043233950221540085,S2-analog
ethereum-above-4600-on-september-1,1756332000,5000.0,1,0.36,5000.0,0.36,0.36,4600.0,1756742460,0,4361.53,4527.72,4518.13,0.39896196100556947,0.6591717370535994,0.015837801962012173,0,4.750694444444445,ETH,2025-09-01 16:01:00+00:00,2025-09-01,2025Q3,2025,0.03896196100556948,0.3743193717277487,0.3743193717277487,4524.07,1756336500.0,5.144011983403323,-0.037395588298022885,-0.39071367830514514,-0.19835032397369834,S2-analog
ethereum-above-4600-on-september-1,1756622700,50.0,1,0.1,50.0,0.1,0.1,4600.0,1756742460,0,4361.53,4443.04,4442.23,0.1315005942236746,0.5105157896557634,0.03471747665585301,0,1.386111111111111,ETH,2025-09-01 16:01:00+00:00,2025-09-01,2025Q3,2025,0.0315005942236746,0.13,0.13,4449.71,1756625400.0,6.778222222090284,-0.01851591360418193,-0.137917,-0.012412022945830242,S2-analog
ethereum-above-4600-on-september-10,1757080800,1250.0,1,0.28,1250.0,0.28,0.28,4600.0,1757520060,0,4403.79,4442.8,4433.33,0.30580202960894454,0.6267307450943211,0.03477149518422143,0,5.084027777777777,ETH,2025-09-10 16:01:00+00:00,2025-09-10,2025Q3,2025,0.02580202960894451,0.18,0.18,4322.82,1757082600.0,4.742823382054648,-0.00881927451101458,-0.190332,-0.14850373863640148,S2-analog
ethereum-above-4600-on-september-13,1757707200,182.088234,3,0.7,182.088234,0.6821967372147726,0.6821967372147726,4600.0,1757779260,1,4652.22,4657.18,4659.73,0.7306037527407402,0.42435786243452234,-0.0123538112506184,0,0.8340277777777777,ETH,2025-09-13 16:01:00+00:00,2025-09-13,2025Q3,2025,0.0484070155259676,0.75,0.75,4643.87,1757709000.0,16.43825238512729,-0.0010655897199244853,0.236875,0.2543914327551158,S2-analog
ethereum-above-4600-on-september-14,1757593800,1023.809522,2,0.21,1023.809522,0.2002325581222715,0.2002325581222715,4600.0,1757865660,0,4579.64,4473.0,4426.88,0.25545348482810226,0.5027426289394505,0.027996979044338163,0,3.146527777777778,ETH,2025-09-14 16:01:00+00:00,2025-09-14,2025Q3,2025,0.05522092670583076,0.23546419098143237,0.23546419098143237,4414.57,1757594700.0,7.038499361795028,0.023561067965947504,-0.2480656473837148,-0.4139002092252456,S2-analog
ethereum-above-4600-on-september-14,1757694600,70.0,1,0.36,0.0,0.36,,4600.0,1757865660,0,4579.64,4568.96,4569.71,0.3964979843122825,0.419741381353968,0.0067706956031452796,0,1.979861111111111,ETH,2025-09-14 16:01:00+00:00,2025-09-14,2025Q3,2025,0.036497984312282516,0.42000000000000004,0.42000000000000004,4559.27,1757695500.0,12.555062606863345,0.0023347845247545856,-0.43705200000000005,-0.46636536588182953,S2-analog
ethereum-above-4600-on-september-14,1757781900,312.846118,4,0.64,111.776118,0.6194150667389774,0.6525544129202985,4600.0,1757865660,0,4579.64,4635.99,4638.32,0.6528687538549682,0.3915774291655588,-0.0077934649482053085,0,0.9694444444444444,ETH,2025-09-14 16:01:00+00:00,2025-09-14,2025Q3,2025,0.03345368711599084,0.61,0.61,4607.24,1757783700.0,18.418834302619892,-0.012229376026596227,-0.626653,-0.40140214934169205,S2-analog
ethereum-above-4600-on-september-15,1757711700,90.9,2,0.61,0.0,0.61,,4600.0,1757952060,0,4499.27,4668.91,4669.93,0.6487294804676553,0.4550246266221186,-0.014869336231717246,0,2.7819444444444446,ETH,2025-09-15 16:01:00+00:00,2025-09-15,2025Q3,2025,0.03872948046765534,0.76,0.76,4664.38,1757715300.0,9.431197351997216,-0.0370104783321623,-0.772768,-0.4237148747575606,S2-analog
ethereum-above-4600-on-september-15,1757860200,23970.0,8,0.45,23970.0,0.46791823112223613,0.46791823112223613,4600.0,1757952060,0,4499.27,4614.72,4618.24,0.5502693358446982,0.42199291697483016,-0.0031948908965191767,0,1.0631944444444446,ETH,2025-09-15 16:01:00+00:00,2025-09-15,2025Q3,2025,0.08235110472246204,0.4727650728833943,0.4727650728833943,4590.99,1757861100.0,17.3715094428241,-0.025336032996964495,-0.490213150995541,-0.05008801454506934,S2-analog
ethereum-above-4600-on-september-16,1757712600,5.35,1,0.56,0.0,0.56,,4600.0,1758038460,0,4469.12,4660.0,4659.72,0.5973121005264226,0.5070879424334506,-0.012959144642505117,0,3.771527777777778,ETH,2025-09-16 16:01:00+00:00,2025-09-16,2025Q3,2025,0.03731210052642253,0.71,0.71,4664.38,1757715300.0,7.545000047529701,-0.04182392690207578,-0.724413,-0.40885146953595947,S2-analog
